name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,ID,Class
decoys_minimizations/mini_1afe_ALZ_H_decoy_28.pdb,-0.04,643.8,0.6,0.4,-12.77,-16.22,3.2,3.41,-1.55,0.0,0.0,36.46,0.0,4.0,0,0,162,0,0,18,0,0,0,0,-15233.79,0,11,1613,426,484,34,256,65,77,2,463,117,137,9,110,29,33,0,161,41,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,6,1,1.42,101.74,1afe_ALZ_H,0
decoys_minimizations/mini_1afe_ALZ_H_decoy_60.pdb,-0.08,642.4,0.79,0.21,-13.23,-20.04,3.64,5.13,-0.01,0.0,0.0,15.13,0.0,4.0,0,0,205,0,0,26,0,0,0,0,49496.3,0,18,1762,463,531,46,380,103,112,9,557,142,167,12,138,29,41,1,119,32,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,4,2,1.33,96.86,1afe_ALZ_H,0
actives_minimizations/mini_1aj7_NPE_H_active.pdb,-0.1,632.6,0.68,0.32,-34.17,-36.3,11.45,16.05,-15.57,-1.6,-3.82,13.13,6.0,2.0,0,272,93,0,4,24,0,0,1,3,-926673.49,3,34,2156,540,538,13,265,61,59,3,1368,338,345,9,0,0,0,0,193,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,7,0,0.45,132.63,1aj7_NPE_H,1
decoys_minimizations/mini_1aj7_NPE_H_decoy_48.pdb,-0.2,657.1,0.74,0.26,-24.65,-29.83,10.53,4.36,-3.46,0.0,-0.77,47.23,1.0,10.0,0,175,141,0,0,20,0,0,0,0,-19119.98,0,22,2113,523,508,14,594,152,147,3,361,96,93,0,0,0,0,0,405,102,100,2,198,48,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,0,1.55,52.75,1aj7_NPE_H,0
decoys_minimizations/mini_1aj7_NPE_H_decoy_75.pdb,-0.19,604.8,0.78,0.22,-16.85,-26.91,11.78,7.04,-0.38,0.0,0.0,2.23,0.0,11.0,0,171,143,0,3,34,0,0,0,0,-19027.96,0,22,2001,496,474,12,604,151,146,4,616,148,145,4,0,0,0,0,219,56,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,6,3,-0.83,110.93,1aj7_NPE_H,0
decoys_minimizations/mini_1aj7_NPE_H_decoy_8.pdb,-0.2,677.6,0.75,0.25,-16.69,-30.41,11.74,11.62,-1.13,-0.98,-0.63,8.89,2.0,13.0,0,182,149,0,0,17,0,0,1,0,24739.55,2,20,1643,413,399,12,727,179,169,5,1055,265,261,6,0,0,0,0,386,93,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,8,3,0.46,109.77,1aj7_NPE_H,0
actives_minimizations/mini_1az8_IN4_A_active.pdb,-0.13,845.9,0.58,0.42,-32.44,-39.2,4.62,27.19,-14.18,-2.28,-2.88,2.88,4.0,7.0,0,0,271,0,0,133,0,0,0,0,-548015.16,6,20,2644,766,999,75,550,167,199,13,252,70,92,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,4,-1.11,129.52,1az8_IN4_A,1
decoys_minimizations/mini_1az8_IN4_A_decoy_42.pdb,-0.11,724.7,0.6,0.4,-21.32,-30.45,4.16,12.62,-1.79,0.0,0.0,3.61,0.0,10.0,0,0,177,0,0,95,0,0,0,0,119467.03,1,18,1718,511,621,48,929,274,350,30,630,175,226,15,0,0,0,0,0,0,0,0,127,36,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0.17,13,1,-0.09,145.46,1az8_IN4_A,0
decoys_minimizations/mini_1az8_IN4_A_decoy_71.pdb,-0.13,763.9,0.58,0.42,-19.13,-27.24,3.7,18.63,-5.85,-1.07,-1.97,9.59,2.0,6.0,0,0,189,0,0,93,0,0,1,0,-162905.98,3,10,1175,343,436,37,985,278,351,27,751,217,283,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,11,4,-0.27,186.05,1az8_IN4_A,0
decoys_minimizations/mini_1az8_IN4_A_decoy_96.pdb,-0.1,701.4,0.49,0.51,-19.35,-27.29,4.19,9.7,-1.29,0.0,0.0,2.7,0.0,10.0,0,0,193,0,0,103,0,0,0,0,130468.87,0,9,1524,461,579,37,671,194,263,17,505,152,186,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,10,1,1.17,117.58,1az8_IN4_A,0
actives_minimizations/mini_1bgq_RDC_A_active.pdb,-0.18,721.9,0.69,0.31,-29.01,-28.51,5.57,4.95,-6.29,0.0,-1.89,5.66,1.0,7.0,163,120,30,14,9,0,0,0,0,0,18571.78,2,18,3112,817,999,18,0,0,0,0,1096,281,332,6,0,0,0,0,0,0,0,0,0,0,0,0,220,54,65,2,0,0,0,0,0,0,0,0,0.33,6,2,2.69,96.36,1bgq_RDC_A,1
decoys_minimizations/mini_1bgq_RDC_A_decoy_140.pdb,-0.11,690.3,0.79,0.21,-18.94,-26.88,8.83,4.71,0.0,0.0,-0.66,4.58,1.0,0.0,134,117,41,17,0,8,0,0,0,0,-19758.83,2,12,2496,611,736,14,599,155,170,4,453,111,141,3,0,0,0,0,265,64,89,2,0,0,0,0,0,0,0,0,175,49,56,1,0,0,0,0,0.38,6,2,3.73,74.65,1bgq_RDC_A,0
decoys_minimizations/mini_1bgq_RDC_A_decoy_33.pdb,-0.13,680.7,0.74,0.26,-22.26,-26.65,7.06,3.69,-2.29,0.0,0.0,9.11,0.0,6.0,155,107,50,26,7,0,0,0,0,0,-82476.05,1,16,2387,614,742,13,537,134,168,3,1035,263,313,7,0,0,0,0,214,56,63,1,0,0,0,0,0,0,0,0,123,33,46,1,0,0,0,0,0.46,8,1,1.46,120.52,1bgq_RDC_A,0
decoys_minimizations/mini_1bgq_RDC_A_decoy_78.pdb,-0.13,528.7,0.69,0.31,-20.48,-21.15,4.71,1.85,-2.7,0.0,-1.04,7.02,1.0,5.0,84,101,26,13,10,0,0,0,0,0,-4931.57,1,12,1831,461,559,9,350,90,110,2,919,244,292,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,48,58,1,0,0,0,0,0.33,7,1,2.67,97.55,1bgq_RDC_A,0
actives_minimizations/mini_1bl7_SB4_A_active.pdb,-0.17,785.7,0.69,0.31,-37.58,-33.98,8.33,5.39,-9.15,-3.73,0.0,2.14,2.0,3.0,10,243,112,0,36,19,0,0,0,1,-128718.86,2,37,3250,842,934,31,975,274,297,11,0,0,0,0,231,41,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,5,2,1.63,86.23,1bl7_SB4_A,1
decoys_minimizations/mini_1bl7_SB4_A_decoy_22.pdb,-0.15,669.9,0.69,0.31,-24.55,-27.88,7.86,2.56,-3.02,0.0,0.0,2.06,0.0,0.0,24,199,80,0,18,6,0,0,0,0,-127391.34,0,24,2390,589,664,21,1045,268,303,10,372,87,95,4,134,41,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,7,0,3.74,84.44,1bl7_SB4_A,0
decoys_minimizations/mini_1bl7_SB4_A_decoy_3.pdb,-0.18,769.5,0.73,0.27,-14.15,-23.05,4.24,7.33,-0.11,0.0,0.0,9.05,0.0,7.0,21,161,117,0,12,3,0,0,0,1,-17686.49,0,21,2266,631,678,16,993,273,303,8,729,182,209,5,200,54,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,10,2,0.84,125.74,1bl7_SB4_A,0
decoys_minimizations/mini_1bl7_SB4_A_decoy_38.pdb,-0.17,668.9,0.69,0.31,-23.12,-21.51,5.32,-2.01,-2.49,0.0,0.0,1.91,0.0,2.0,0,188,77,0,18,14,0,0,0,1,-29328.97,0,18,1809,480,532,20,618,174,199,7,450,121,148,5,165,41,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,7,1,1.55,86.11,1bl7_SB4_A,0
actives_minimizations/mini_1bmk_SB5_A_active.pdb,-0.15,699.0,0.65,0.35,-30.92,-30.11,8.43,4.61,-5.02,-2.28,-1.5,5.27,2.0,1.0,13,261,47,0,50,10,0,0,0,0,-70880.85,3,27,2835,710,781,32,741,206,223,10,0,0,0,0,230,46,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,5,1,3.14,69.62,1bmk_SB5_A,1
decoys_minimizations/mini_1bmk_SB5_A_decoy_29.pdb,-0.17,600.7,0.74,0.26,-23.08,-25.13,8.5,0.28,-0.66,0.0,0.0,2.55,0.0,2.0,39,256,29,0,26,3,0,0,1,0,-28736.33,0,27,2306,570,615,22,794,188,224,9,0,0,0,0,126,34,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4,2,2.12,64.9,1bmk_SB5_A,0
decoys_minimizations/mini_1bmk_SB5_A_decoy_77.pdb,-0.16,666.3,0.71,0.29,-23.85,-25.71,7.83,0.41,-2.38,0.0,0.0,3.66,0.0,2.0,30,202,60,0,23,16,0,0,0,1,-9959.12,2,26,2351,595,630,18,615,167,178,7,0,0,0,0,217,43,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,4,1,1.77,42.74,1bmk_SB5_A,0
decoys_minimizations/mini_1bmk_SB5_A_decoy_9.pdb,-0.15,536.4,0.71,0.29,-19.65,-20.51,5.59,0.32,-0.76,0.0,0.0,4.69,0.0,2.0,7,183,29,0,24,8,0,0,0,0,-106275.38,0,13,1760,446,497,22,866,213,236,10,0,0,0,0,226,44,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,4,1,1.77,66.92,1bmk_SB5_A,0
actives_minimizations/mini_1c1b_GCA_A_active.pdb,-0.19,862.2,0.88,0.12,-51.07,-46.18,10.93,-6.13,-1.93,-1.32,0.0,10.96,1.0,0.0,0,434,150,0,47,16,0,0,0,0,-60684.38,1,65,3895,905,927,9,424,102,100,0,614,150,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,4,1,2.86,64.09,1c1b_GCA_A,1
decoys_minimizations/mini_1c1b_GCA_A_decoy_43.pdb,-0.26,782.0,0.88,0.12,-34.15,-34.28,10.55,-4.25,-0.49,0.0,0.0,42.45,0.0,4.0,0,261,138,0,4,19,0,0,0,0,-2104.26,0,48,3799,870,908,6,412,91,96,1,593,135,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,4,1,3.11,50.8,1c1b_GCA_A,0
decoys_minimizations/mini_1c1b_GCA_A_decoy_69.pdb,-0.26,778.8,0.84,0.16,-32.37,-34.25,11.78,-2.5,-0.88,0.0,0.0,23.73,0.0,8.0,0,261,127,0,31,15,0,0,0,0,-3317.95,1,44,3638,847,857,6,422,98,101,1,594,137,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,3,1,3.9,62.4,1c1b_GCA_A,0
decoys_minimizations/mini_1c1b_GCA_A_decoy_92.pdb,-0.27,842.1,0.88,0.12,-30.75,-32.45,9.65,-2.62,0.66,0.0,0.0,28.61,0.0,3.0,0,272,116,0,17,29,0,0,1,0,18925.27,0,45,3716,848,908,13,401,90,94,2,584,137,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,4,0,3.3,49.85,1c1b_GCA_A,0
actives_minimizations/mini_1c1c_612_A_active.pdb,-0.2,836.6,0.88,0.12,-42.14,-42.93,10.76,0.23,-2.24,-1.27,0.0,12.61,1.0,1.0,0,358,146,0,52,22,0,0,0,0,-147585.26,1,47,3278,772,784,10,416,106,103,1,614,151,149,0,0,0,0,0,0,0,0,0,224,54,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,5,1,3.08,64.09,1c1c_612_A,1
decoys_minimizations/mini_1c1c_612_A_decoy_13.pdb,-0.23,693.1,0.89,0.11,-25.49,-28.87,8.55,-1.73,0.57,0.0,0.0,4.28,0.0,5.0,0,247,129,0,10,9,0,0,0,0,39362.07,0,35,2641,641,611,8,435,105,100,2,419,106,103,0,0,0,0,0,0,0,0,0,205,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,3,0,1.87,50.27,1c1c_612_A,0
decoys_minimizations/mini_1c1c_612_A_decoy_14.pdb,-0.24,775.0,0.84,0.16,-30.05,-32.93,10.39,-3.13,0.34,0.0,0.0,1.0,0.0,7.0,0,249,112,0,23,11,0,0,0,0,62656.73,0,29,3265,776,787,17,402,100,98,1,410,100,109,1,0,0,0,0,0,0,0,0,190,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,5,1,3.85,43.26,1c1c_612_A,0
decoys_minimizations/mini_1c1c_612_A_decoy_85.pdb,-0.21,688.6,0.86,0.14,-31.41,-34.1,9.54,0.83,-2.53,0.0,0.0,3.29,0.0,5.0,0,292,73,0,34,9,0,0,0,0,1095.05,0,41,2937,686,683,9,412,101,93,1,411,98,94,2,0,0,0,0,0,0,0,0,190,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,4,1,3.27,47.02,1c1c_612_A,0
actives_minimizations/mini_1c1e_ENH_H_active.pdb,-0.2,642.4,0.78,0.22,-24.49,-29.16,10.4,5.22,-1.54,0.0,-1.51,4.32,1.0,10.0,0,143,37,0,13,13,0,0,0,0,-170985.14,1,16,1996,483,500,21,185,44,49,2,393,94,98,4,0,0,0,0,0,0,0,0,0,0,0,0,1203,295,287,10,0,0,0,0,0,0,0,0,0.6,2,0,3.06,37.38,1c1e_ENH_H,1
decoys_minimizations/mini_1c1e_ENH_H_decoy_25.pdb,-0.19,526.0,0.8,0.2,-10.48,-16.79,0.88,7.98,-0.55,0.0,0.0,4.93,0.0,10.0,0,76,41,0,7,10,0,0,1,0,-73490.59,0,5,730,188,191,6,193,47,50,2,1536,391,398,12,0,0,0,0,219,50,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10,2,-0.47,111.61,1c1e_ENH_H,0
decoys_minimizations/mini_1c1e_ENH_H_decoy_28.pdb,-0.18,403.2,0.81,0.19,-13.28,-17.78,2.76,7.23,-1.1,0.0,-1.8,4.94,1.0,4.0,0,117,22,0,1,17,0,0,0,0,-18156.31,2,7,653,161,161,6,0,0,0,0,1458,360,361,14,0,0,0,0,224,52,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7,1,-0.23,75.61,1c1e_ENH_H,0
decoys_minimizations/mini_1c1e_ENH_H_decoy_48.pdb,-0.14,469.6,0.75,0.25,-11.33,-16.32,2.77,7.01,-1.3,0.0,-0.01,9.89,1.0,10.0,0,70,56,0,9,28,0,0,0,0,12290.75,1,4,881,221,229,8,177,44,48,2,1531,372,388,17,0,0,0,0,188,49,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,9,1,-0.04,99.86,1c1e_ENH_H,0
actives_minimizations/mini_1c5q_ESI_A_active.pdb,-0.12,483.72,0.49,0.51,-22.64,-25.09,2.77,16.56,-8.7,-1.64,-2.36,1.48,4.0,3.0,0,0,146,0,0,61,0,0,0,0,-320060.57,3,13,1409,403,503,41,379,109,123,9,0,0,0,0,0,0,0,0,0,0,0,0,189,56,63,6,0,0,0,0,0,0,0,0,119,35,43,4,0.0,1,2,0.97,51.61,1c5q_ESI_A,1
decoys_minimizations/mini_1c5q_ESI_A_decoy_37.pdb,-0.12,422.93,0.56,0.44,-16.15,-22.01,3.56,7.62,-0.27,0.0,0.0,51.5,0.0,7.0,0,0,108,0,0,62,0,0,0,0,31116.22,1,14,1300,367,450,37,471,135,162,13,0,0,0,0,115,36,41,4,0,0,0,0,194,55,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,1,1.56,46.66,1c5q_ESI_A,0
decoys_minimizations/mini_1c5q_ESI_A_decoy_45.pdb,-0.12,408.79,0.57,0.43,-10.61,-19.8,1.54,11.27,-0.42,0.0,0.0,3.53,0.0,4.0,0,0,118,0,0,56,0,0,0,0,3274.5,0,8,965,268,344,29,462,128,159,16,0,0,0,0,0,0,0,0,0,0,0,0,189,54,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,1,0.68,18.84,1c5q_ESI_A,0
decoys_minimizations/mini_1c5q_ESI_A_decoy_56.pdb,-0.1,429.16,0.65,0.35,-9.11,-14.69,1.49,10.07,-2.49,-1.09,0.0,4.61,1.0,5.0,0,0,87,0,0,45,0,0,0,0,25102.92,1,3,688,202,254,22,748,211,264,23,0,0,0,0,307,86,115,10,0,0,0,0,141,40,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4,2,-0.33,48.1,1c5q_ESI_A,0
actives_minimizations/mini_1d4p_BPP_B_active.pdb,-0.16,832.2,0.69,0.31,-37.43,-38.67,7.31,14.0,-9.16,-1.49,-2.91,3.68,3.0,9.0,0,103,244,0,50,48,0,0,0,0,-271969.35,4,43,3699,967,1129,80,724,202,236,18,145,44,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1,3,1.73,87.71,1d4p_BPP_B,1
decoys_minimizations/mini_1d4p_BPP_B_decoy_16.pdb,-0.18,962.7,0.69,0.31,-40.82,-43.81,9.25,5.19,-1.12,0.0,0.0,8.15,0.0,12.0,0,71,267,0,28,71,0,0,0,0,-11594.51,0,39,2875,785,901,67,842,221,260,17,164,45,47,5,0,0,0,0,303,73,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,4,2,4.36,74.13,1d4p_BPP_B,0
