name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,ID,Class
decoys_minimizations/mini_1a6w_NIP_H_decoy_16.pdb,-0.06,563.4,0.66,0.34,-16.96,-20.72,5.17,4.2,-1.94,0,-2.44,7.41,2,2,0,124,91,0,0,7,0,0,0,0,-2286.8,2,24,1605,410,417,0,530,135,132,0,469,122,124,0,0,0,0,0,0,0,0,0,147,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,6,1,1.77,109.27,1a6w_NIP_H,0
decoys_minimizations/mini_1a6w_NIP_H_decoy_44.pdb,-0.07,567,0.68,0.32,-15.65,-24.68,6.06,10.65,-2.57,0,-4.18,9.34,3,6,0,153,90,0,0,8,0,0,0,0,-14481.53,3,28,1705,445,435,0,365,93,87,0,681,173,174,1,73,15,18,0,0,0,0,0,345,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.87,108.4,1a6w_NIP_H,0
actives_minimizations/mini_1a9u_SB2_A_active.pdb,-0.13,750.2,0.67,0.33,-31.34,-33.55,8,4.37,-1.92,-2.24,-1.6,3.71,2,0,17,248,108,0,43,7,0,0,0,0,-87401.99,2,47,3250,842,901,28,462,127,135,6,81,27,32,0,224,46,48,1,0,0,0,0,85,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3,1,4.68,58.64,1a9u_SB2_A,1
decoys_minimizations/mini_1a9u_SB2_A_decoy_26.pdb,-0.07,637.6,0.75,0.25,-26.02,-28.93,9.75,-2.2,0.74,0,0,0.81,0,2,12,277,88,0,38,3,0,0,0,0,61185.11,0,39,2992,754,824,31,332,86,96,4,297,82,88,3,0,0,0,0,0,0,0,0,0,0,0,0,86,25,30,0,0,0,0,0,0,0,0,0,0.26,2,1,4.22,49.41,1a9u_SB2_A,0
decoys_minimizations/mini_1a9u_SB2_A_decoy_42.pdb,-0.09,625.2,0.65,0.35,-15.66,-17.31,3.71,0.1,-0.6,0,0,-0.03,0,5,5,119,78,0,6,7,0,0,0,0,37918.29,0,24,1959,539,602,19,309,87,88,3,144,37,43,2,0,0,0,0,0,0,0,0,123,33,40,2,157,50,60,0,0,0,0,0,0,0,0,0,0.2,3,1,4.67,52.89,1a9u_SB2_A,0
decoys_minimizations/mini_1a9u_SB2_A_decoy_44.pdb,-0.16,774.8,0.59,0.41,798,-26.92,1499.16,2.82,-0.06,0,0,-0.12,0,4,6,210,126,0,59,0,0,0,0,0,11579.23,0,36,2465,696,789,28,126,39,41,1,473,131,140,5,0,0,0,0,0,0,0,0,107,32,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0.68,4,1,4.57,55.4,1a9u_SB2_A,0
actives_minimizations/mini_1afe_ALZ_H_active.pdb,-0.17,845,0.54,0.46,-32.64,-34.03,7.11,11.21,-7.52,-5.43,0,6.16,4,3,0,1,311,0,0,87,0,0,0,3,-282239.72,4,29,2600,678,784,46,651,171,210,16,424,109,127,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,4,3,0.43,98.31,1afe_ALZ_H,1
decoys_minimizations/mini_1afe_ALZ_H_decoy_41.pdb,-0.17,702.3,0.49,0.51,-21.52,-23.73,6.24,3.5,-2.68,0,-0.75,1.08,1,4,0,1,251,0,0,73,0,0,0,1,-46027.99,1,25,2311,619,725,61,156,44,48,4,417,111,129,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3,2,1.49,55.3,1afe_ALZ_H,0
decoys_minimizations/mini_1afe_ALZ_H_decoy_45.pdb,-0.05,515.8,0.62,0.38,-8.89,-10.38,2.22,2.68,-1.26,0,0,2.4,0,1,0,0,124,0,0,7,0,0,0,0,32858.02,0,12,1452,391,437,26,303,86,95,9,232,64,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,14,0,0,0,0,0,0.31,3,1,1.81,48.53,1afe_ALZ_H,0
decoys_minimizations/mini_1afe_ALZ_H_decoy_47.pdb,-0.04,531.4,0.76,0.24,-13.21,-15.95,5.47,-0.85,-0.05,0,0,3.18,0,1,0,0,206,0,0,18,0,0,0,0,-1107.3,0,13,1690,444,500,29,300,80,88,5,441,113,134,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,4,1,1.33,68.84,1afe_ALZ_H,0
actives_minimizations/mini_1aj7_NPE_H_active.pdb,-0.1,637.8,0.69,0.31,-32.24,-36.14,11.27,17.1,-14.98,-1.73,-4.24,13.26,5,3,0,268,92,0,4,24,0,0,1,3,-856038.63,4,34,2167,542,541,14,266,62,58,3,1367,340,344,9,0,0,0,0,197,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,7,0,0.45,132.63,1aj7_NPE_H,1
decoys_minimizations/mini_1aj7_NPE_H_decoy_21.pdb,-0.17,624.1,0.72,0.28,-17.2,-23.96,6.88,11.39,-4.5,0,-1.39,4.62,1,10,0,153,123,0,8,22,0,0,0,2,-189119.32,1,15,2340,594,590,12,171,46,46,1,888,222,224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,5,1,-2.03,109.36,1aj7_NPE_H,0
decoys_minimizations/mini_1aj7_NPE_H_decoy_34.pdb,-0.14,696.5,0.7,0.3,-19.3,-29.8,7.67,12.64,-2.49,0,-0.59,6.9,1,13,0,175,128,0,1,18,0,0,1,0,-231693.62,2,23,2547,644,622,12,630,155,155,4,986,239,238,5,0,0,0,0,0,0,0,0,225,52,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07,7,1,0.62,143.5,1aj7_NPE_H,0
decoys_minimizations/mini_1aj7_NPE_H_decoy_44.pdb,-0.1,614.3,0.72,0.28,-17.61,-31.17,8.06,15.49,-3.08,0,0,12.65,0,13,0,202,122,0,2,28,0,0,1,1,-238500.86,0,36,2340,592,576,13,394,101,100,2,1052,256,266,8,0,0,0,0,0,0,0,0,353,85,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0.93,138.46,1aj7_NPE_H,0
actives_minimizations/mini_1bgq_RDC_A_active.pdb,-0.17,719.3,0.7,0.3,-26.07,-27.8,5.28,4.85,-3.5,0,-2,5.66,1,7,160,121,30,10,8,0,0,0,0,0,-6826.04,2,15,3087,812,993,18,0,0,0,0,1086,280,332,6,0,0,0,0,0,0,0,0,0,0,0,0,216,54,63,2,0,0,0,0,0,0,0,0,0.33,6,2,2.69,96.36,1bgq_RDC_A,1
decoys_minimizations/mini_1bgq_RDC_A_decoy_17.pdb,-0.17,621.3,0.76,0.24,-23.2,-25.84,6.44,3.94,-2,0,-1.95,2.84,1,5,112,119,31,7,6,0,0,0,0,0,-71275.44,1,18,3200,824,994,18,667,181,224,4,0,0,0,0,0,0,0,0,0,0,0,0,122,35,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3,1,3.63,47.71,1bgq_RDC_A,0
decoys_minimizations/mini_1bgq_RDC_A_decoy_75.pdb,-0.18,558.6,0.7,0.3,-21.24,-19.82,4.65,5.27,-5.8,0,-1.42,1.1,1,3,101,66,33,8,8,0,0,0,0,1,-275694.26,1,16,2030,533,650,12,192,49,61,1,422,120,140,3,641,150,181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,3,1,0.96,69.23,1bgq_RDC_A,0
decoys_minimizations/mini_1bgq_RDC_A_decoy_97.pdb,-0.17,624.9,0.7,0.3,-22.48,-24.82,5.78,7.88,-5.22,0,-1.14,5.01,1,10,108,90,41,9,10,0,0,0,0,1,-402887.92,1,20,2734,724,871,17,622,150,186,3,240,65,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,47,54,1,0,0,0,0,0,5,1,2.5,77.94,1bgq_RDC_A,0
actives_minimizations/mini_1bl7_SB4_A_active.pdb,-0.18,776.1,0.7,0.3,-32.13,-32.84,6.79,5.71,-4.52,-3.47,0,3.07,2,1,10,235,105,0,34,19,0,0,0,1,-82904.65,3,31,3200,829,923,31,954,263,298,11,0,0,0,0,229,40,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,5,2,1.63,86.23,1bl7_SB4_A,1
decoys_minimizations/mini_1bl7_SB4_A_decoy_11.pdb,-0.22,784.8,0.66,0.34,-24.65,-27.55,7.65,-1.39,-0.07,0,0,0.53,0,6,12,264,118,0,18,13,0,0,0,1,-36767.76,0,20,3302,893,1008,31,192,51,51,2,313,87,99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,2,1,3.13,30.74,1bl7_SB4_A,0
decoys_minimizations/mini_1bl7_SB4_A_decoy_34.pdb,-0.18,719.9,0.69,0.31,-24.19,-25.59,5.28,4.25,-3.78,0,-2.13,2.16,1,5,6,204,87,0,19,11,0,0,1,1,-41137.63,2,26,2704,707,795,27,150,50,47,1,678,167,198,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,4,1,2.09,65.28,1bl7_SB4_A,0
decoys_minimizations/mini_1bl7_SB4_A_decoy_47.pdb,-0.22,775.9,0.72,0.28,-30.84,-28.39,7.29,0.22,-6.53,0,-1,0.51,1,7,23,246,116,0,24,16,0,0,0,0,-92985.86,2,19,3019,769,868,25,351,97,105,3,431,127,142,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,4,2,2.24,72.7,1bl7_SB4_A,0
actives_minimizations/mini_1bmk_SB5_A_active.pdb,-0.12,657.3,0.73,0.27,-28.03,-30.11,7.01,3.08,-1.17,-2.37,0,6.71,1,1,13,254,42,0,53,7,0,0,0,0,-142766.75,1,27,2690,694,740,32,711,190,204,10,0,0,0,0,225,44,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,5,1,3.14,69.62,1bmk_SB5_A,1
decoys_minimizations/mini_1bmk_SB5_A_decoy_3.pdb,-0.07,466,0.68,0.32,-14.4,-15.13,3.63,-1.53,0.51,-0.62,0,11.86,1,3,1,170,60,0,8,12,0,0,0,0,34751.35,1,16,1720,461,521,21,0,0,0,0,404,111,133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,2,1.34,49.69,1bmk_SB5_A,0
decoys_minimizations/mini_1bmk_SB5_A_decoy_6.pdb,-0.14,656.9,0.68,0.32,-22.66,-25.76,10.12,-0.04,-1.71,0,-0.82,15.71,1,2,38,304,36,0,33,2,0,0,0,0,-153014.7,1,23,2357,592,648,25,197,48,51,1,810,204,229,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,0,1.18,57.23,1bmk_SB5_A,0
decoys_minimizations/mini_1bmk_SB5_A_decoy_7.pdb,-0.12,613.6,0.68,0.32,-26.39,-26.03,6.73,-2.02,-0.67,0,0,8.31,0,2,20,254,30,0,38,4,0,0,0,0,-91477.59,0,20,2255,573,630,27,188,46,52,2,599,148,172,7,0,0,0,0,0,0,0,0,176,44,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,0,1.72,40.16,1bmk_SB5_A,0
actives_minimizations/mini_1c1b_GCA_A_active.pdb,-0.2,863.1,0.89,0.11,-51.05,-46.62,10.93,-6.61,-0.92,-1.3,0,6.35,1,1,0,421,153,0,52,16,0,0,0,0,-27787.76,1,65,3901,907,931,8,425,102,101,0,614,148,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,4,1,2.86,64.09,1c1b_GCA_A,1
decoys_minimizations/mini_1c1b_GCA_A_decoy_28.pdb,-0.2,652.4,0.88,0.12,-28.82,-31.39,9.02,-1.2,0.13,0,0,5.65,0,4,0,236,72,0,31,5,0,0,0,0,-851.27,0,43,2909,670,692,6,793,184,185,1,0,0,0,0,0,0,0,0,0,0,0,0,177,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,5,1,3.49,50.7,1c1b_GCA_A,0
decoys_minimizations/mini_1c1b_GCA_A_decoy_3.pdb,-0.2,628.6,0.86,0.14,-20.85,-25.96,8.18,1.68,-0.31,0,0,12.89,1,3,0,270,70,0,24,3,0,0,0,0,-10404.39,1,36,2795,638,656,8,383,85,93,1,417,97,106,0,0,0,0,0,0,0,0,0,213,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,3,1,2.08,63.4,1c1b_GCA_A,0
decoys_minimizations/mini_1c1b_GCA_A_decoy_35.pdb,-0.24,562.6,0.89,0.11,-31.2,-29.76,6.42,-3.88,-0.56,0,0,6.03,0,1,0,225,92,0,10,9,0,0,0,0,10412.78,0,52,2969,691,698,6,448,106,112,0,221,52,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.42,35.01,1c1b_GCA_A,0
actives_minimizations/mini_1c1c_612_A_active.pdb,-0.19,802.5,0.9,0.1,-42.36,-44.51,12.48,-0.27,-1.09,-1.12,0,7.02,1,1,0,372,141,0,60,21,0,0,0,0,-106354.85,1,45,3284,775,785,10,413,103,102,1,611,148,149,0,0,0,0,0,0,0,0,0,222,53,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,5,1,3.08,64.09,1c1c_612_A,1
decoys_minimizations/mini_1c1c_612_A_decoy_18.pdb,-0.25,671.7,0.87,0.13,-21.68,-25.7,10.57,-0.99,-0.15,0,0,0.34,0,3,0,189,94,0,4,7,0,0,0,0,-60409.35,0,33,3124,754,737,12,794,197,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,4,0,1.95,52.81,1c1c_612_A,0
decoys_minimizations/mini_1c1c_612_A_decoy_27.pdb,-0.24,548.5,0.87,0.13,-25.65,-24.74,3.43,0.03,-0.91,-1.44,0,2.37,1,0,0,162,68,0,4,10,0,0,0,0,-52354.13,1,27,2008,478,473,9,643,160,155,2,0,0,0,0,206,48,50,1,0,0,0,0,198,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,3,1,2.13,33.61,1c1c_612_A,0
decoys_minimizations/mini_1c1c_612_A_decoy_35.pdb,-0.23,554.3,0.86,0.14,-29.31,-27.73,6.6,-4.06,-0.75,0,0,6.26,0,3,0,188,79,0,9,13,0,0,0,0,14531.8,0,40,2935,702,694,9,418,105,108,2,220,54,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.42,35.01,1c1c_612_A,0
actives_minimizations/mini_1c1e_ENH_H_active.pdb,-0.18,615.7,0.73,0.27,-24.71,-28.1,8.36,5.03,-1.48,0,-1.57,4.33,1,6,0,137,33,0,8,18,0,0,0,0,-117793.6,1,14,1973,478,494,20,182,44,50,2,381,91,99,4,0,0,0,0,0,0,0,0,0,0,0,0,1201,296,285,10,0,0,0,0,0,0,0,0,0.6,2,0,3.06,37.38,1c1e_ENH_H,1
decoys_minimizations/mini_1c1e_ENH_H_decoy_33.pdb,0,459.8,0.83,0.17,-19.51,-20.62,3.62,2.12,0.22,0,0,4.12,0,3,0,92,70,0,0,61,0,0,0,0,21606.29,0,25,1842,544,500,23,569,170,165,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,5,0,2.56,46.32,1c1e_ENH_H,0
decoys_minimizations/mini_1c1e_ENH_H_decoy_5.pdb,-0.21,692.5,0.7,0.3,-24.17,-29.69,5.89,7.04,-0.54,0,-2.11,4.65,1,11,0,152,95,0,33,50,0,0,0,0,52247.49,1,32,2975,747,756,35,523,131,128,6,207,49,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,4,0,3.29,50.32,1c1e_ENH_H,0
decoys_minimizations/mini_1c1e_ENH_H_decoy_6.pdb,-0.17,567.3,0.74,0.26,-20.81,-25.64,7.69,4.59,-1.25,0,0,-0.32,0,6,0,171,60,0,16,36,0,0,0,0,-33101.52,1,18,2359,563,585,23,366,95,93,4,223,54,57,3,492,116,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,3,0,2.41,36.26,1c1e_ENH_H,0
actives_minimizations/mini_1c5q_ESI_A_active.pdb,-0.13,489.42,0.48,0.52,-22.62,-25.44,2.91,18.06,-9.2,-1.51,-2.48,0.88,4,3,0,0,143,0,0,63,0,0,0,0,-248224.01,3,14,1394,399,497,41,378,109,122,9,0,0,0,0,0,0,0,0,0,0,0,0,189,55,63,6,0,0,0,0,0,0,0,0,119,35,42,3,0,1,2,0.97,51.61,1c5q_ESI_A,1
decoys_minimizations/mini_1c5q_ESI_A_decoy_19.pdb,-0.1,494.63,0.6,0.4,-13.68,-16.06,4.8,4.39,-1.74,0,0,0.62,0,8,0,0,127,0,0,77,0,0,0,1,-111155.44,0,13,1583,455,549,49,177,50,57,6,248,75,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,2,1,-0.2,30.74,1c5q_ESI_A,0
decoys_minimizations/mini_1c5q_ESI_A_decoy_20.pdb,-0.15,515.33,0.57,0.43,-19.19,-22,5.48,11.38,-6.34,0,-1.74,2.92,1,9,1,0,163,0,0,78,0,0,0,1,-124405.27,1,13,1621,442,556,48,334,92,117,8,337,92,113,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3,1,-0.49,51.75,1c5q_ESI_A,0
decoys_minimizations/mini_1c5q_ESI_A_decoy_36.pdb,-0.14,469.96,0.51,0.49,-18.75,-20.24,5.16,11.73,-7.82,0,-1.4,2.67,1,8,8,0,127,0,0,91,0,0,0,1,-291975.1,3,15,1416,400,491,38,318,89,108,9,288,79,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,3,1,-0.88,51.75,1c5q_ESI_A,0
actives_minimizations/mini_1d4p_BPP_B_active.pdb,-0.17,846.5,0.68,0.32,-36.54,-38.73,7.09,14.63,-8.53,-1.51,-2.87,3.8,3,9,0,26,316,0,17,81,0,0,0,0,-349396.89,4,44,3689,974,1135,80,725,201,235,17,144,44,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1,3,1.73,87.71,1d4p_BPP_B,1
decoys_minimizations/mini_1d4p_BPP_B_decoy_10.pdb,-0.18,754.6,0.66,0.34,-27.36,-31.66,4.8,6.14,0.1,-1.83,-0.65,1.55,2,6,0,79,191,0,37,38,0,0,0,0,-74905.14,1,25,3040,799,946,68,150,41,50,5,487,131,151,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,3,4,1.72,77.3,1d4p_BPP_B,0
decoys_minimizations/mini_1d4p_BPP_B_decoy_35.pdb,-0.2,757.6,0.67,0.33,-24.52,-29.35,7.56,3.1,-0.23,0,0,2.38,0,7,0,11,279,0,9,82,0,0,0,0,-32131.55,0,24,2544,669,790,56,660,180,210,18,0,0,0,0,0,0,0,0,0,0,0,0,131,34,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0.93,2,1,0.36,14.16,1d4p_BPP_B,0
decoys_minimizations/mini_1d4p_BPP_B_decoy_47.pdb,-0.23,653.9,0.71,0.29,-21.25,-26.55,5,7.09,-0.3,0,0,2.97,0,8,0,17,212,0,8,48,0,0,0,0,34470.12,0,28,2199,588,702,55,315,83,93,9,299,86,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,55,62,4,0,0,0,0,0.31,3,1,1.81,48.53,1d4p_BPP_B,0
actives_minimizations/mini_1d6v_HOP_H_active.pdb,-0.1,839.5,0.75,0.25,-27.54,-32.97,8.64,4.54,-2.18,0,-0.58,4.5,1,10,0,268,133,0,7,2,0,0,1,1,-105370.66,2,57,4744,1086,1182,12,139,30,40,0,558,127,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,4,2,2.36,89.46,1d6v_HOP_H,1
decoys_minimizations/mini_1d6v_HOP_H_decoy_22.pdb,-0.05,592.3,0.72,0.28,-19.73,-22.79,7.98,2.06,-2.26,0,-0.79,9.32,1,6,0,91,183,0,2,1,0,0,0,0,-49104.33,1,36,2742,657,737,0,455,116,129,0,567,139,160,0,0,0,0,0,0,0,0,0,133,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,5,0,3.12,94.58,1d6v_HOP_H,0
decoys_minimizations/mini_1d6v_HOP_H_decoy_28.pdb,-0.18,652.7,0.77,0.23,-17.81,-29.01,8.35,7.12,1.47,0,0,9.9,0,10,0,181,91,0,0,2,0,0,1,0,-46154.99,0,40,3432,803,864,6,471,110,117,0,752,173,176,3,161,37,45,0,0,0,0,0,220,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.03,64.62,1d6v_HOP_H,0
decoys_minimizations/mini_1d6v_HOP_H_decoy_33.pdb,-0.11,758.2,0.73,0.27,-23.49,-27.87,6.59,3.62,-0.62,0,0,3.84,0,9,0,171,138,0,0,0,0,0,1,0,-135037.89,0,42,4044,946,1037,5,583,137,152,0,429,103,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,3,0,4.09,54.72,1d6v_HOP_H,0
